Name;Value;Error;Frequency;ChiPrimeMol;ChiBisMol;FrequencyModel;ChiPrimeModel;ChiBisModel;Name;Value;Error;Frequency;ChiPrimeMol;ChiBisMol;FrequencyModel;ChiPrimeModel;ChiBisModel
T;4.0;0.0;1.00057637691498;2.146762424397767;0.010873460145055532;1.00057637691498;2.1529017652343656;0.02022697228757879;T;9.0;0.0;1.00057637691498;0.9621868029420583;0.0038222831368320497;1.00057637691498;0.9612806889960255;0.001560936964004774
H;-0.0;0.0;1.30083453655243;2.1463628412847;0.021277173747588498;8.742349920850819;2.1234788888067673;0.14972074115255501;H;-0.0;0.0;1.30083453655243;0.9583398888394066;0.0016857738257584;8.742349920850819;0.9609711306914734;0.013535648826533908
alpha;0.061297;0.012265219016656738;1.70109140872955;2.1379385020032164;0.026615885817213168;16.484123464786656;2.0765867103202797;0.2588547951850885;alpha;0.003248;0.01307404357385123;1.70109140872955;0.961344502439735;0.005936282385757884;16.484123464786656;0.9602716254188788;0.02544216701505852
beta;0.458397;0.029340422543008247;2.22107553482056;2.1417372021582497;0.035382873267933164;24.225897008722495;2.0183289443159373;0.35029801619997325;beta;0.801313;0.08701963998945346;2.22107553482056;0.9546104204437234;0.0006799468411912417;24.225897008722495;0.9591863596140433;0.037283564074354195
tau;-2.593897;0.023366248945686417;2.90091037750244;2.142781167833667;0.047079658582339666;31.967670552658333;1.9538303758035878;0.4252083930969509;tau;-3.430257;0.03537870102801655;2.90091037750244;0.9544839541632033;-0.0004767023341833317;31.967670552658333;0.9577201584957178;0.0490469724667176
chiT;2.155161;0.04933205758616434;3.79571866989136;2.1384976761831664;0.062054164296942;39.70944409659417;1.886998997724041;0.4853604393613318;chiT;0.818237;0.051927907202466705;3.79571866989136;0.9636112204752032;0.006607718434241133;39.70944409659417;0.9558788516289423;0.060716754711478325
chiS;0.0;0.050619767164681445;4.92219018936157;2.1351794313242167;0.08375683765232032;47.451217640530004;1.8205486999963298;0.5328788689007928;chiS;0.143055;0.05206336308799728;4.92219018936157;0.9581533857805599;0.00833530155278745;47.451217640530004;0.9536693450681135;0.07227656024152797
;;;6.42475366592407;2.1291897336813665;0.11228957433748067;55.192991184465846;1.7562020623225831;0.5699042703833315;;;;6.42475366592407;0.9551602177544399;0.0109269825349854;55.192991184465846;0.9510996165661478;0.0837100451663955
;;;8.4070463180542;2.131933361473583;0.14373498388840866;62.93476472840168;1.6949449982368414;0.5983888641884287;;;;8.4070463180542;0.9662890283090284;0.015692808592257666;62.93476472840168;0.9481786768533103;0.09500122448014875
;;;10.9381999969482;2.1215030659748666;0.18401966224697;70.67653827233752;1.6372571072855706;0.6200101386747564;;;;10.9381999969482;0.9632703895616832;0.017649478034951167;70.67653827233752;0.9449165115015632;0.10613468349087508
;;;14.2939481735229;2.1026761190289833;0.23464097806122167;78.41831181627336;1.5832907264844618;0.6361580083297081;;;;14.2939481735229;0.9632982063692416;0.02342214948623667;78.41831181627336;0.9413240099894986;0.11709572185671002
;;;18.6082801818848;2.0728367638673832;0.2943343045045967;86.1600853602092;1.5329984362592965;0.6479588849661172;;;;18.6082801818848;0.9633456959518466;0.030571301498633498;86.1600853602092;0.937412885764044;0.1278704589757491
;;;24.2203006744385;2.02477066577235;0.3618296375683249;93.90185890414503;1.4862188250827801;0.656313782514622;;;;24.2203006744385;0.9622175630134417;0.03947694120318684;93.90185890414503;0.9331955899093141;0.1384459135785296
;;;31.6244335174561;1.9552430033138666;0.4331651327001067;101.64363244808087;1.4427318192232979;0.6619382880706869;;;;31.6244335174561;0.9590081637583834;0.05070074016781399;101.64363244808087;0.9286852204609322;0.14881006390348545
;;;41.2399711608887;1.86545636815125;0.5036461402314233;109.38540599201671;1.402293128076237;0.6653988794090921;;;;41.2399711608887;0.9554754220277933;0.064549980584221;109.38540599201671;0.9238954290854171;0.15895189195807585
;;;53.7754707336426;1.7550855377133332;0.5654904799125784;117.12717953595255;1.3646549058826583;0.6671436889214546;;;;53.7754707336426;0.9501735167661133;0.08332089520133917;117.12717953595255;0.9188403266347431;0.1688614140136868
;;;70.1553497314453;1.6327002255389116;0.6155534241131949;124.86895307988839;1.3295775650613864;0.6675275766099668;;;;70.1553497314453;0.945939873067435;0.10803407495716466;124.86895307988839;0.9135343889235217;0.1785296988269957
;;;91.609992980957;1.4982838430802816;0.6483421921793316;132.61072662382423;1.296836036881766;0.6668321166807878;;;;91.609992980957;0.9371400483705232;0.13920249460736583;132.61072662382423;0.9079923639323342;0.187948874763962
;;;119.384170532227;1.3619360890764864;0.6625449823828834;140.35250016776007;1.266222624628188;0.6652813293006986;;;;119.384170532227;0.9217220237489767;0.17687539571586833;140.35250016776007;0.9022291815030117;0.1971121268550819
;;;155.751602172852;1.2230349509955667;0.65719086440377;148.0942737116959;1.2375478206066957;0.6630539799589064;;;;155.751602172852;0.894263254332525;0.22029396409892166;148.0942737116959;0.8962598664551769;0.2060136847469724
;;;203.027557373047;1.0901925949866433;0.6366246241435717;155.83604725563174;1.2106399511465935;0.6602931669455857;;;;203.027557373047;0.8508452307048584;0.26654371318028;155.83604725563174;0.890099455916993;0.21464880249111976
;;;264.651092529297;0.9667053987839783;0.6046355200448332;163.57782079956758;1.1853441867207755;0.6571137915235385;;;;264.651092529297;0.7910000936025599;0.31074768171802664;163.57782079956758;0.8837629215275298;0.22301373110163747
;;;345.685852050781;0.8535965052466632;0.5651761058534517;171.3195943435034;1.1615212458227047;0.6536083854894471;;;;345.685852050781;0.713568856885475;0.34382381269022505;171.3195943435034;0.8772650970351299;0.23110568480702073
;;;451.068145751953;0.75309739112997;0.5218045630583883;179.06136788743925;1.139045989495302;0.6498516679491855;;;;451.068145751953;0.6270207325818217;0.36245721293036337;179.06136788743925;0.8706206116875606;0.23892280190915144
;;;588.290649414062;0.66783193431611;0.4779378932460583;186.80314143137508;1.1178060208448621;0.6459041193831844;;;;588.290649414062;0.5408991570466417;0.362995037423175;186.80314143137508;0.8638438296875388;0.24646410114289963
;;;767.436157226563;0.56973770376192;0.4301054426446983;194.54491497531092;1.0977003526161786;0.6418147948842451;;;;767.436157226563;0.4423658895541;0.3438701504272484;194.54491497531092;0.8569487958731583;0.2537294344003163
;;;;;;202.28668851924675;1.0786381744743638;0.6376235470252908;;;;;;;202.28668851924675;0.8499491876782326;0.26071943664480857
;;;;;;210.02846206318262;1.060537732705991;0.6333627892584625;;;;;;;210.02846206318262;0.842858273333704;0.26743547379367894
;;;;;;217.77023560711845;1.0433253239551932;0.6290589004830297;;;;;;;217.77023560711845;0.8356888761886985;0.2738795892934244
;;;;;;225.5120091510543;1.0269343983908221;0.6247333483192189;;;;;;;225.5120091510543;0.8284533449589166;0.28005445005276236
;;;;;;233.25378269499012;1.0113047644854323;0.620403590998177;;;;;;;233.25378269499012;0.8211635296507878;0.285963292335177
;;;;;;240.99555623892596;0.9963818861928462;0.6160838043132573;;;;;;;240.99555623892596;0.8138307628619403;0.291609868147441
;;;;;;248.7373297828618;0.982116262994346;0.6117854697708321;;;;;;;248.7373297828618;0.806465846121492;0.29699839259459776
;;;;;;256.47910332679766;0.9684628835791236;0.6075178521675343;;;;;;;256.47910332679766;0.7990790409067552;0.3021334926065924
;;;;;;264.2208768707335;0.9553807445444331;0.6032883887289243;;;;;;;264.2208768707335;0.7916800639553088;0.307020157378307
;;;;;;271.9626504146693;0.9428324262692663;0.5991030072370992;;;;;;;271.9626504146693;0.7842780864820635;0.3116636908040977
;;;;;;279.70442395860516;0.9307837189273608;0.5949663869235233;;;;;;;279.70442395860516;0.7768817369089542;0.31606966613084425
;;;;;;287.446197502541;0.9192032924006592;0.5908821730604505;;;;;;;287.446197502541;0.7694991067191919;0.3202438830005417
;;;;;;295.18797104647683;0.9080624046003507;0.5868531539621143;;;;;;;295.18797104647683;0.7621377590576308;0.32419232700497597
;;;;;;302.92974459041267;0.897334643383736;0.5828814073630079;;;;;;;302.92974459041267;0.7548047397127362;0.3279211318312795
;;;;;;310.6715181343485;0.8869956978660698;0.5789684217667466;;;;;;;310.6715181343485;0.74750659013306;0.33143654403821193
;;;;;;318.41329167828434;0.8770231554678453;0.5751151972724711;;;;;;;318.41329167828434;0.7402493621510919;0.33474489046885436
;;;;;;326.1550652222202;0.8673963215136294;0.5713223295231767;;;;;;;326.1550652222202;0.7330386341092421;0.33785254827590294
;;;;;;333.896838766156;0.8580960586140374;0.5675900797329662;;;;;;;333.896838766156;0.7258795281057422;0.34076591751068686
;;;;;;341.63861231009184;0.8491046434238944;0.5639184332005011;;;;;;;341.63861231009184;0.7187767281019075;0.34349139620617936
;;;;;;349.3803858540277;0.8404056386832705;0.5603071482746473;;;;;;;349.3803858540277;0.7117344986560015;0.34603535786728445
;;;;;;357.1221593979635;0.831983778719695;0.5567557973829337;;;;;;;357.1221593979635;0.7047567040724174;0.3484041312682655
;;;;;;364.86393294189935;0.8238248668248932;0.5532638014461994;;;;;;;364.86393294189935;0.6978468277777732;0.35060398244697405
;;;;;;372.6057064858352;0.8159156831226609;0.5498304587699353;;;;;;;372.6057064858352;0.6910079917574747;0.3526410987781898
;;;;;;380.347480029771;0.8082439017203024;0.54645496931339;;;;;;;380.347480029771;0.684242975907196;0.3545215750035782
;;;;;;388.08925357370686;0.800798016088167;0.5431364550829596;;;;;;;388.08925357370686;0.67755423717336;0.35625140109314374
;;;;;;395.8310271176427;0.7935672717435069;0.5398739772699004;;;;;;;395.8310271176427;0.6709439283750069;0.35783645181232704
;;;;;;403.5728006615785;0.7865416054289815;0.5366665506486153;;;;;;;403.5728006615785;0.6644139166163514;0.3592824778697498
;;;;;;411.31457420551436;0.7797115900750816;0.5335131556663149;;;;;;;411.31457420551436;0.6579658012148162;0.36059509852279537
;;;;;;419.05634774945025;0.773068384921695;0.5304127485843929;;;;;;;419.05634774945025;0.6516009310834174;0.3617797955214636
;;;;;;426.7981212933861;0.7666036902487182;0.5273642699735107;;;;;;;426.7981212933861;0.6453204215190875;0.3628419082750674
;;;;;;434.5398948373219;0.7603097062306461;0.5243666518160164;;;;;;;434.5398948373219;0.6391251703598804;0.36378663013110996
;;;;;;442.28166838125776;0.7541790954867722;0.5214188234291183;;;;;;;442.28166838125776;0.633015873484126;0.36461900566095207
;;;;;;450.0234419251936;0.7482049489480797;0.5185197163887018;;;;;;;450.0234419251936;0.626993039633498;0.3653439288524982
;;;;;;457.76521546912943;0.7423807547051815;0.5156682686056934;;;;;;;457.76521546912943;0.6210570045497384;0.36596614211594536
;;;;;;465.50698901306527;0.7367003695395146;0.5128634276834451;;;;;;;465.50698901306527;0.6152079444215505;0.3664902360145695
;;;;;;473.2487625570011;0.7311579928731889;0.5101041536649574;;;;;;;473.2487625570011;0.6094458886439396;0.36692064963846543
;;;;;;480.99053610093694;0.7257481429020499;0.5073894212622445;;;;;;;480.99053610093694;0.6037707318972259;0.3672616715450252
;;;;;;488.73230964487277;0.7204656347021192;0.5047182216462373;;;;;;;488.73230964487277;0.5981822455570611;0.3675174411956987
;;;;;;496.4740831888086;0.7153055601221662;0.5020895638638919;;;;;;;496.4740831888086;0.5926800884502181;0.3676919508241523
;;;;;;504.21585673274444;0.7102632692950568;0.4995024759392541;;;;;;;504.21585673274444;0.5872638169736928;0.3677890476763098
;;;;;;511.9576302766803;0.7053343536180934;0.49695600570683823;;;;;;;511.9576302766803;0.5819328945968731;0.36781243656789325
;;;;;;519.6994038206161;0.7005146300681273;0.49444922141857417;;;;;;;519.6994038206161;0.5766867007682517;0.3677656827099428
;;;;;;527.441177364552;0.6958001267309716;0.49198121215952295;;;;;;;527.441177364552;0.5715245392494205;0.36765221475740884
;;;;;;535.1829509084878;0.6911870694368722;0.48955108810243614;;;;;;;535.1829509084878;0.5664456458999985;0.3674753280402161
;;;;;;542.9247244524237;0.6866718694046268;0.48715798062685395;;;;;;;542.9247244524237;0.5614491959376817;0.3672381879402614
;;;;;;550.6664979963595;0.6822511118066069;0.4848010423247163;;;;;;;550.6664979963595;0.5565343106979073;0.3669438333815569
;;;;;;558.4082715402953;0.6779215451755108;0.4824794469112676;;;;;;;558.4082715402953;0.5517000639176419;0.3665951804042325
;;;;;;566.1500450842311;0.6736800715813538;0.4801923890573298;;;;;;;566.1500450842311;0.5469454875676454;0.366195025796343
;;;;;;573.891818628167;0.669523737514033;0.4779390841566781;;;;;;;573.891818628167;0.5422695772572237;0.3657460507603906
;;;;;;581.6335921721028;0.6654497254129343;0.4757187680402738;;;;;;;581.6335921721028;0.5376712972350093;0.36525082459421687
;;;;;;589.3753657160387;0.6614553457905088;0.47353069664739095;;;;;;;589.3753657160387;0.5331495850087101;0.36471180836840233
;;;;;;597.1171392599745;0.6575380299016759;0.47137414566221675;;;;;;;597.1171392599745;0.5287033556061016;0.36413135858460405
;;;;;;604.8589128039104;0.6536953229152994;0.46924841012324203;;;;;;;604.8589128039104;0.524331505498776;0.36351173080132554
;;;;;;612.6006863478461;0.6499248775479536;0.46715280401168485;;;;;;;612.6006863478461;0.5200329162093715;0.3628550832154984
;;;;;;620.342459891782;0.6462244481237513;0.46508665982425357;;;;;;;620.342459891782;0.5158064576221574;0.3621634801899519
;;;;;;628.0842334357178;0.6425918850272161;0.46304932813476696;;;;;;;628.0842334357178;0.5116509910159983;0.3614388957183782
;;;;;;635.8260069796537;0.6390251295190781;0.4610401771484555;;;;;;;635.8260069796537;0.5075653718378539;0.3606832168207825
;;;;;;643.5677805235895;0.6355222088874753;0.45905859225218243;;;;;;;643.5677805235895;0.5035484522340719;0.3598982468636357
;;;;;;651.3095540675254;0.6320812319094086;0.45710397556330695;;;;;;;651.3095540675254;0.49959908335589154;0.35908570880005275
;;;;;;659.0513276114611;0.6287003845994323;0.45517574547948936;;;;;;;659.0513276114611;0.49571611745469085;0.35824724832630367
;;;;;;666.793101155397;0.6253779262244961;0.4532733362313443;;;;;;;666.793101155397;0.4918984097816832;0.35738443695182964
;;;;;;674.5348746993329;0.6221121855656029;0.45139619743953724;;;;;;;674.5348746993329;0.4881448203059413;0.356498774980714
;;;;;;682.2766482432687;0.6189015574085426;0.44954379367763675;;;;;;;682.2766482432687;0.48445421526382715;0.3555916944032315
;;;;;;690.0184217872046;0.6157444992474086;0.44771560404179434;;;;;;;690.0184217872046;0.4808254685521439;0.35466456169669863
;;;;;;697.7601953311404;0.6126395281859089;0.44591112172812297;;;;;;;697.7601953311404;0.4772574629765748;0.35371868053536515
;;;;;;705.5019688750763;0.6095852180226897;0.4441298536184633;;;;;;;705.5019688750763;0.4737490913662685;0.35275529440954173
;;;;;;713.243742419012;0.6065801965079761;0.44237131987508316;;;;;;;713.243742419012;0.47029925756474633;0.35177558915454565
;;;;;;720.9855159629479;0.6036231427598207;0.4406350535447166;;;;;;;720.9855159629479;0.4669068773066602;0.35078069539038687
;;;;;;728.7272895068837;0.6007127848291742;0.4389206001722525;;;;;;;728.7272895068837;0.463570878989308;0.34977169087339743
;;;;;;736.4690630508196;0.5978478974038033;0.4372275174242729;;;;;;;736.4690630508196;0.46029020434722956;0.34874960276125305
;;;;;;744.2108365947554;0.5950272996418496;0.4355553747225754;;;;;;;744.2108365947554;0.4570638090376488;0.34771540979303356
;;;;;;751.9526101386913;0.5922498531265168;0.43390375288773797;;;;;;;751.9526101386913;0.4538906631440028;0.3466700443861393
;;;;;;759.6943836826271;0.5895144599340019;0.43227224379272994;;;;;;;759.6943836826271;0.45076975160429805;0.3456143946520129
;;;;;;767.436157226563;0.586820060807373;0.43066045002652387;;;;;;;767.436157226563;0.44770007457057115;0.34454930633272335
